grid_name,density_name,operator_name,history_name,n_effective,ke,unit_power,rho_power,density_correction,paired_power,cross_prev_rho_power,imex_rho_power,imex_paired_power,current_linf,imex_linf,normalized_paired_rate,normalized_imex_rate
periodic_uniform,smooth_high_ratio,fccd_flux,shift=0.023125,16,125.15,-5.8273507877514556e-18,-3.552713678800501e-15,3.9968028886505635e-15,4.440892098500626e-16,-2.7448732332083132,2.7448732332083123,2.7448732332083163,3.0465300752755766,3.1742622480327234,3.548455532161906e-18,0.02193266666566773
periodic_uniform,smooth_high_ratio,fccd_nodal,shift=0.023125,16,125.15,-2.7104853830089153e-18,-2.220446049250313e-15,3.9968028886505635e-15,1.7763568394002505e-15,-2.8292265344754393,2.8292265344754304,2.8292265344754344,3.1401536591081585,3.2718111972773527,1.4193822128647625e-17,0.022606684254697838
periodic_uniform,bubble_high_ratio,ccd,shift=0.023125,16,203.61971584003777,-1.2897303612834273e-18,8.587236805429662,-8.26324255606963,0.32399424936003207,5.867910266636091,11.306563344223225,3.0433207881535953,3.141591367158157,3.2733091842573097,0.0015911732713278105,0.014946100752563701
periodic_uniform,bubble_high_ratio,uccd6,shift=0.023125,16,203.61971584003777,-9.04900207082469e-06,8.579736604273924,-8.26324255606963,0.3164940482042944,5.860605732412813,11.298867476135062,3.035624920065432,3.141556611855782,3.2732745368497587,0.0015543389150632638,0.014908305453339292
periodic_uniform,bubble_high_ratio,fccd_flux,shift=0.023125,16,203.61971584003777,-5.8273507877514556e-18,8.327395938485774,-8.26324255606963,0.06415338241614421,5.690353396436892,10.964438480534668,2.701195924465038,3.0465300752755766,3.1742622480327234,0.00031506468885627296,0.013265885935068679
periodic_uniform,bubble_high_ratio,fccd_nodal,shift=0.023125,16,203.61971584003777,-2.7104853830089153e-18,8.583306969228982,-8.26324255606963,0.3200644131593524,5.865224894529726,11.30138904392823,3.038146487858601,3.1401536591081585,3.2718111972773527,0.001571873390741753,0.01492068916472385
periodic_uniform,constant,ccd,shift=0.0115625,32,0.25,-8.673617379884035e-19,-8.673617379884035e-19,-3.851859888774472e-33,-8.673617379884074e-19,-6.071532165918825e-18,3.0357660829594124e-18,3.0357660829594086e-18,3.141592634281273,3.1746965144703343,-3.4694469519536296e-18,1.2143064331837634e-17
periodic_uniform,constant,uccd6,shift=0.0115625,32,0.25,-7.069506915806378e-08,-7.069506915806378e-08,-3.851859888774472e-33,-7.069506915806378e-08,-7.032260185974026e-08,-7.106753645942307e-08,-7.106753645942307e-08,3.1415921006976446,3.1746959819752343,-2.8278027663225513e-07,-2.842701458376923e-07
periodic_uniform,constant,fccd_flux,shift=0.0115625,32,0.25,-7.806255641895632e-18,-7.806255641895632e-18,-3.851859888774472e-33,-7.806255641895635e-18,-3.469446951953614e-18,8.673617379884035e-18,8.673617379884032e-18,3.120482109061311,3.15336354147341,-3.122502256758254e-17,3.469446951953613e-17
periodic_uniform,constant,fccd_nodal,shift=0.0115625,32,0.25,-2.6020852139652106e-18,-2.6020852139652106e-18,-3.851859888774472e-33,-2.6020852139652145e-18,-4.7704895589362195e-18,1.3010426069826053e-18,1.3010426069826015e-18,3.1415020723475284,3.1746049982590083,-1.0408340855860858e-17,5.204170427930406e-18
periodic_uniform,smooth_mild,ccd,shift=0.0115625,32,0.25,-8.673617379884035e-19,8.673617379884035e-19,1.734723475976807e-18,2.6020852139652106e-18,-0.0016935783341129936,0.0016935783341129962,0.001693578334112998,3.141592634281273,3.1746965144703343,1.0408340855860843e-17,0.006774313336451992
periodic_uniform,smooth_mild,uccd6,shift=0.0115625,32,0.25,-7.069506915806378e-08,-7.06950691554617e-08,1.734723475976807e-18,-7.069506915372697e-08,-0.0016936483151727653,0.0016935069250344492,0.001693506925034451,3.1415921006976446,3.1746959819752343,-2.827802766149079e-07,0.006774027700137804
periodic_uniform,smooth_mild,fccd_flux,shift=0.0115625,32,0.25,-7.806255641895632e-18,-8.673617379884035e-19,1.734723475976807e-18,8.673617379884035e-19,-0.0016821980145438177,0.0016821980145438247,0.0016821980145438264,3.120482109061311,3.15336354147341,3.469446951953614e-18,0.006728792058175306
periodic_uniform,smooth_mild,fccd_nodal,shift=0.0115625,32,0.25,-2.6020852139652106e-18,-8.673617379884035e-19,1.734723475976807e-18,8.673617379884035e-19,-0.0016935295137385196,0.0016935295137385231,0.0016935295137385249,3.1415020723475284,3.1746049982590083,3.469446951953614e-18,0.006774118054954099
periodic_uniform,smooth_high_ratio,ccd,shift=0.0115625,32,125.15,-8.673617379884035e-19,-2.4424906541753444e-15,0.0,-2.4424906541753444e-15,-1.4096217000933842,1.4096217000933824,1.4096217000933824,3.141592634281273,3.1746965144703343,-1.9516505426890484e-17,0.011263457451804893
periodic_uniform,smooth_high_ratio,uccd6,shift=0.0115625,32,125.15,-7.069506915806378e-08,-3.5389951628328475e-05,0.0,-3.5389951628328475e-05,-1.4096566193110087,1.4095858394077627,1.4095858394077627,3.1415921006976446,3.1746959819752343,-2.8278027669459427e-07,0.011263170910169897
periodic_uniform,smooth_high_ratio,fccd_flux,shift=0.0115625,32,125.15,-7.806255641895632e-18,-7.105427357601002e-15,0.0,-7.105427357601002e-15,-1.4001494807719808,1.4001494807719732,1.4001494807719732,3.120482109061311,3.15336354147341,-5.67752885145905e-17,0.011187770521549924
periodic_uniform,smooth_high_ratio,fccd_nodal,shift=0.0115625,32,125.15,-2.6020852139652106e-18,-1.9984014443252818e-15,0.0,-1.9984014443252818e-15,-1.4095810652683585,1.4095810652683554,1.4095810652683554,3.1415020723475284,3.1746049982590083,-1.596804989472858e-17,0.011263132762831444
periodic_uniform,bubble_high_ratio,ccd,shift=0.0115625,32,203.7164042496989,-8.673617379884035e-19,9.025511607642885,-8.960399535045363,0.06511207259752183,8.337452446488768,9.713570768797013,0.7531712337516492,3.141592634281273,3.1746965144703343,0.0003196211558776228,0.0036971555458463396
periodic_uniform,bubble_high_ratio,uccd6,shift=0.0115625,32,203.7164042496989,-7.069506915806378e-08,9.025452180496666,-8.960399535045363,0.06505264545130274,8.337393461613498,9.713510899379836,0.7531113643344725,3.1415921006976446,3.1746959819752343,0.0003193294408022563,0.0036968616597579944
periodic_uniform,bubble_high_ratio,fccd_flux,shift=0.0115625,32,203.7164042496989,-7.806255641895632e-18,8.964862977283516,-8.960399535045363,0.0044634422381530925,8.281427359651854,9.648298594915179,0.6878990598698156,3.120482109061311,3.15336354147341,2.1910077662092298e-05,0.0033767484872089396
periodic_uniform,bubble_high_ratio,fccd_nodal,shift=0.0115625,32,203.7164042496989,-2.6020852139652106e-18,9.02525143139493,-8.960399535045363,0.06485189634956612,8.337212104756414,9.713290758033436,0.7528912229880724,3.1415020723475284,3.1746049982590083,0.0003183440066518942,0.0036957810332507142
periodic_uniform,constant,ccd,shift=0.00578125,64,0.25,-4.336808689942018e-19,-4.336808689942018e-19,1.5407439555097887e-33,-4.3368086899420023e-19,2.6020852139652106e-18,-8.673617379884035e-19,-8.67361737988402e-19,3.1415926532911467,3.1498795529892054,-1.734723475976801e-18,-3.469446951953608e-18
periodic_uniform,constant,uccd6,shift=0.00578125,64,0.25,-5.523051981037863e-10,-5.523051981037863e-10,1.5407439555097887e-33,-5.523051981037863e-10,-5.515767541059563e-10,-5.530336368974459e-10,-5.530336368974459e-10,3.1415926445672846,3.1498795442696506,-2.2092207924151452e-09,-2.2121345475897836e-09
periodic_uniform,constant,fccd_flux,shift=0.00578125,64,0.25,2.6020852139652106e-18,2.6020852139652106e-18,1.5407439555097887e-33,2.602085213965212e-18,-1.734723475976807e-18,2.6020852139652106e-18,2.602085213965212e-18,3.1364878423251756,3.1447612765421553,1.0408340855860849e-17,1.0408340855860849e-17
periodic_uniform,constant,fccd_nodal,shift=0.00578125,64,0.25,4.336808689942018e-19,4.336808689942018e-19,1.5407439555097887e-33,4.336808689942033e-19,-3.0357660829594124e-18,1.734723475976807e-18,1.7347234759768086e-18,3.1415869822115563,3.1498738669504256,1.7347234759768133e-18,6.938893903907235e-18
periodic_uniform,smooth_mild,ccd,shift=0.00578125,64,0.25,-4.336808689942018e-19,1.5178830414797062e-18,-2.168404344971009e-18,-6.505213034913027e-19,-0.0008428489022811346,0.0008428489022811337,0.0008428489022811315,3.1415926532911467,3.1498795529892054,-2.6020852139652106e-18,0.003371395609124526
periodic_uniform,smooth_mild,uccd6,shift=0.00578125,64,0.25,-5.523051981037863e-10,-5.523051955017011e-10,-2.168404344971009e-18,-5.523051976701054e-10,-0.0008428494513078406,0.0008428483466974457,0.0008428483466974435,3.1415926445672846,3.1498795442696506,-2.2092207906804218e-09,0.003371393386789774
periodic_uniform,smooth_mild,fccd_flux,shift=0.00578125,64,0.25,2.6020852139652106e-18,2.6020852139652106e-18,-2.168404344971009e-18,4.336808689942018e-19,-0.0008414793471561216,0.000841479347156119,0.0008414793471561168,3.1364878423251756,3.1447612765421553,1.734723475976807e-18,0.003365917388624467
periodic_uniform,smooth_mild,fccd_nodal,shift=0.00578125,64,0.25,4.336808689942018e-19,1.5178830414797062e-18,-2.168404344971009e-18,-6.505213034913027e-19,-0.0008428473808034251,0.0008428473808034243,0.0008428473808034221,3.1415869822115563,3.1498738669504256,-2.6020852139652106e-18,0.0033713895232136883
periodic_uniform,smooth_high_ratio,ccd,shift=0.00578125,64,125.15,-4.336808689942018e-19,-3.1086244689504383e-15,8.881784197001252e-16,-2.220446049250313e-15,-0.701531236331999,0.7015312363319959,0.7015312363319968,3.1415926532911467,3.1498795529892054,-1.7742277660809532e-17,0.005605523262740685
periodic_uniform,smooth_high_ratio,uccd6,shift=0.00578125,64,125.15,-5.523051981037863e-10,-2.76483982819542e-07,8.881784197001252e-16,-2.764839819313636e-07,-0.7015315103288307,0.701530957360865,0.7015309573608659,3.1415926445672846,3.1498795442696506,-2.2092207905023058e-09,0.005605521033646551
periodic_uniform,smooth_high_ratio,fccd_flux,shift=0.00578125,64,125.15,2.6020852139652106e-18,-1.5543122344752192e-15,8.881784197001252e-16,-6.661338147750939e-16,-0.7003913099496117,0.7003913099496089,0.7003913099496097,3.1364878423251756,3.1447612765421553,-5.32268329824286e-18,0.005596414781858647
periodic_uniform,smooth_high_ratio,fccd_nodal,shift=0.00578125,64,125.15,4.336808689942018e-19,-2.4424906541753444e-15,8.881784197001252e-16,-1.5543122344752192e-15,-0.7015299699553843,0.7015299699553793,0.7015299699553802,3.1415869822115563,3.1498738669504256,-1.2419594362566673e-17,0.005605513143870397
periodic_uniform,bubble_high_ratio,ccd,shift=0.00578125,64,203.77479578900923,-4.336808689942018e-19,9.283504407800578,-9.268128809466976,0.015375598333601914,9.110597079031173,9.456411736569985,0.18828292710300865,3.1415926532911467,3.1498795529892054,7.545387678622427e-05,0.0009239755406157244
periodic_uniform,bubble_high_ratio,uccd6,shift=0.00578125,64,203.77479578900923,-5.523051981037863e-10,9.283503929529676,-9.268128809466976,0.01537512006269992,9.110596601877159,9.456411257182202,0.18828244771522584,3.1415926445672846,3.1498795442696506,7.545152973000398e-05,0.0009239731880785476
periodic_uniform,bubble_high_ratio,fccd_flux,shift=0.00578125,64,203.77479578900923,2.6020852139652106e-18,9.268419531964113,-9.268128809466976,0.0002907224971373523,9.095793162353129,9.441045901575091,0.1729170921081149,3.1364878423251756,3.1447612765421553,1.4266852581629856e-06,0.0008485695762254879
periodic_uniform,bubble_high_ratio,fccd_nodal,shift=0.00578125,64,203.77479578900923,4.336808689942018e-19,9.283487649583291,-9.268128809466976,0.015358840116315164,9.110580632939403,9.456394666227178,0.1882658567602018,3.1415869822115563,3.1498738669504256,7.537163787526444e-05,0.0009238917699867772
rising_bubble_saved_wall_grid,constant,ccd,shift=0.00037,32,0.0009632080612599253,-0.05799836983152039,-0.05799836983152039,-0.02140602010806439,-0.07940438993958478,-0.057996336249285324,-0.05800040341375541,-0.0794064235218198,9412.752977417193,9510.063793526035,-82.43742253954953,-82.43953379911724
rising_bubble_saved_wall_grid,constant,uccd6,shift=0.00037,32,0.0009632080612599253,-0.08713428427049685,-0.08713428427049685,-0.02140602010806439,-0.10854030437856124,-0.08709176862821541,-0.0871767999127783,-0.10858282002084269,10177.155235503184,10266.842551855296,-112.68624998485268,-112.73038960950016
